scenario,sim,comparison,ddR2,lo,hi,perm_p,holm_p,seed_pos_frac,verdict,ref_ddR2,ci_covers_ref
level_dominant,172,global_vs_subcenter,0.1786978086965273,0.12163038708699171,0.2533373438704585,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.15757835712662946,True
level_dominant,173,global_vs_premeal,0.2838890090602967,0.19793476238288202,0.4118717765803838,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.25403134318928433,True
level_dominant,173,global_vs_subz,0.20597468840396074,0.12603478784802685,0.31608089137216144,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.17034733950238645,True
level_dominant,173,global_vs_subcenter,0.19066329650116884,0.11043394845693931,0.29795796832757815,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.15757835712662946,True
level_dominant,174,global_vs_premeal,0.373232316262711,0.25835848508870146,0.5562063774319207,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.25403134318928433,False
level_dominant,174,global_vs_subz,0.25960776186300266,0.15849166000519502,0.4121373604473562,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.17034733950238645,True
level_dominant,174,global_vs_subcenter,0.25446847292065233,0.15071075810997184,0.4045222863577685,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.15757835712662946,True
level_dominant,175,global_vs_premeal,0.36285248652330987,0.27335507556627237,0.485319250878485,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.25403134318928433,False
level_dominant,175,global_vs_subz,0.2900624098760168,0.20381012483216654,0.4010890328640678,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.17034733950238645,False
level_dominant,175,global_vs_subcenter,0.27265907853443555,0.18759865353025168,0.382538118446025,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.15757835712662946,False
level_dominant,176,global_vs_premeal,0.2921994689046292,0.2123471726076299,0.4085765687823748,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.25403134318928433,True
level_dominant,176,global_vs_subz,0.22446393990433725,0.15322023474226562,0.32642299313228723,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.17034733950238645,True
level_dominant,176,global_vs_subcenter,0.21741291378852312,0.1453955116974369,0.32044761214601997,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.15757835712662946,True
level_dominant,177,global_vs_premeal,0.23160363412608637,0.14750670517208314,0.3575872257521624,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.25403134318928433,True
level_dominant,177,global_vs_subz,0.1533968135876605,0.09106088653328412,0.2506893853045519,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.17034733950238645,True
level_dominant,177,global_vs_subcenter,0.13842945174430155,0.07803186568659745,0.22953651118951401,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.15757835712662946,True
level_dominant,178,global_vs_premeal,0.3760627548002611,0.27512136446584035,0.5141776709527595,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.25403134318928433,False
level_dominant,178,global_vs_subz,0.3009915894274037,0.20793438857641472,0.42365471431327817,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.17034733950238645,False
level_dominant,178,global_vs_subcenter,0.2897580793480808,0.1971273523953932,0.4122120170518785,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.15757835712662946,False
level_dominant,179,global_vs_premeal,0.3686644313128791,0.2832766157105294,0.48236031694416637,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.25403134318928433,False
level_dominant,179,global_vs_subz,0.2587203471151216,0.1743849041615567,0.3577389244626254,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.17034733950238645,False
level_dominant,179,global_vs_subcenter,0.24187706379528565,0.16147867774421373,0.33524939191804576,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.15757835712662946,False
level_dominant,180,global_vs_premeal,0.2544088083659511,0.18366233369553764,0.35827731468388907,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.25403134318928433,True
level_dominant,180,global_vs_subz,0.16667869672259208,0.10718650469146389,0.2552285838995278,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.17034733950238645,True
level_dominant,180,global_vs_subcenter,0.152485475956374,0.0937819655551701,0.23693842331375745,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.15757835712662946,True
level_dominant,181,global_vs_premeal,0.29705183485686126,0.21442358862665858,0.4114644090672325,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.25403134318928433,True
level_dominant,181,global_vs_subz,0.23301663584068924,0.15684534744995857,0.33516126524041545,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.17034733950238645,True
level_dominant,181,global_vs_subcenter,0.21429524661682808,0.13753906516862868,0.3199330545070172,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.15757835712662946,True
level_dominant,182,global_vs_premeal,0.370769641164544,0.24502914832821,0.5596889596004495,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.25403134318928433,True
level_dominant,182,global_vs_subz,0.3147664752972068,0.19275068490233616,0.4961740704383264,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.17034733950238645,False
level_dominant,182,global_vs_subcenter,0.2973315968641782,0.1765526309516952,0.47392483008509545,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.15757835712662946,False
level_dominant,183,global_vs_premeal,0.23476364254924179,0.1723818277140937,0.3291603246206735,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.25403134318928433,True
level_dominant,183,global_vs_subz,0.16757447743909062,0.10788950011892591,0.2491971111010008,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.17034733950238645,True
level_dominant,183,global_vs_subcenter,0.15019120376520725,0.09289633609980834,0.22956836454770171,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.15757835712662946,True
level_dominant,184,global_vs_premeal,0.3212012056353515,0.22674715913933105,0.4486789191943609,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.25403134318928433,True
level_dominant,184,global_vs_subz,0.24045720297250706,0.153520278312132,0.36113295012006713,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.17034733950238645,True
level_dominant,184,global_vs_subcenter,0.20598246114847701,0.12009426356226392,0.3240780962926314,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.15757835712662946,True
level_dominant,185,global_vs_premeal,0.3369514144964245,0.256228404749843,0.44271727074113726,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.25403134318928433,False
level_dominant,185,global_vs_subz,0.23402600884749206,0.1531658888822695,0.33799695290217885,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.17034733950238645,True
level_dominant,185,global_vs_subcenter,0.22210870420408557,0.1426836979915762,0.3220647772472148,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.15757835712662946,True
level_dominant,186,global_vs_premeal,0.23332804759516815,0.1565239518857086,0.34939019288579787,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.25403134318928433,True
level_dominant,186,global_vs_subz,0.17975953310100984,0.11220070800602515,0.28020343638008993,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.17034733950238645,True
level_dominant,186,global_vs_subcenter,0.17005203776979388,0.10422894749428058,0.26441920147451947,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.15757835712662946,True
level_dominant,187,global_vs_premeal,0.3227270922306104,0.24701909675625167,0.4177522006510077,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.25403134318928433,True
level_dominant,187,global_vs_subz,0.20337525846297638,0.1360527133012619,0.2841788701806887,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.17034733950238645,True
level_dominant,187,global_vs_subcenter,0.18715180050269037,0.12224778509621953,0.26463485463113595,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.15757835712662946,True
level_dominant,188,global_vs_premeal,0.2626554711684068,0.20143453582983273,0.35448021554754433,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.25403134318928433,True
level_dominant,188,global_vs_subz,0.168096306402079,0.11165752527558506,0.2495943745754754,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.17034733950238645,True
level_dominant,188,global_vs_subcenter,0.1585260049625736,0.10263341060997792,0.2367706608365962,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.15757835712662946,True
level_dominant,189,global_vs_premeal,0.28769080945510467,0.17974730111805268,0.43406801031524456,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.25403134318928433,True
level_dominant,189,global_vs_subz,0.21644807750209197,0.10891469602632652,0.3538837783679268,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.17034733950238645,True
level_dominant,189,global_vs_subcenter,0.19697676827958022,0.09004624800241438,0.33239244622262887,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.15757835712662946,True
level_dominant,190,global_vs_premeal,0.2396522554426459,0.167595298947671,0.3481490800452883,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.25403134318928433,True
level_dominant,190,global_vs_subz,0.15576635013466988,0.08784508513971091,0.25592096978182227,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.17034733950238645,True
level_dominant,190,global_vs_subcenter,0.14610309879348055,0.07919247135965699,0.24534365724409615,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.15757835712662946,True
level_dominant,191,global_vs_premeal,0.24210845150155433,0.17146015595959974,0.3554457040913424,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.25403134318928433,True
level_dominant,191,global_vs_subz,0.18868233369681428,0.12325685740104698,0.29099557093839906,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.17034733950238645,True
level_dominant,191,global_vs_subcenter,0.17239447818709416,0.11244265023019183,0.26728253218776,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.15757835712662946,True
level_dominant,192,global_vs_premeal,0.4857412160228692,0.34155569605803227,0.6853930953798552,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.25403134318928433,False
level_dominant,192,global_vs_subz,0.4079406951424293,0.2657483654929721,0.5969294424404252,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.17034733950238645,False
level_dominant,192,global_vs_subcenter,0.38370556858052013,0.24380570796416628,0.5719930358893481,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.15757835712662946,False
level_dominant,193,global_vs_premeal,0.2380572461018457,0.17150934976176768,0.33377670979416235,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.25403134318928433,True
level_dominant,193,global_vs_subz,0.18916126409340278,0.12190256572669757,0.27672828643503683,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.17034733950238645,True
level_dominant,193,global_vs_subcenter,0.17700920952091165,0.11075136619327847,0.26123256020272373,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.15757835712662946,True
level_dominant,194,global_vs_premeal,0.39187138140429795,0.3238469434607293,0.4938802783900662,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.25403134318928433,False
level_dominant,194,global_vs_subz,0.3179400862278576,0.24898679615815847,0.40813574763370825,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.17034733950238645,False
level_dominant,194,global_vs_subcenter,0.3068492955121358,0.23717699589625857,0.3995776407869672,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.15757835712662946,False
level_dominant,195,global_vs_premeal,0.2427068511949212,0.1758268897631646,0.33810683005332964,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.25403134318928433,True
level_dominant,195,global_vs_subz,0.11870683279905501,0.07454648528124208,0.17760162766557736,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.17034733950238645,True
level_dominant,195,global_vs_subcenter,0.10636673426521288,0.06051530621288657,0.1663497664741618,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.15757835712662946,True
level_dominant,196,global_vs_premeal,0.33168478948465574,0.22007784202106806,0.48390659339182523,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.25403134318928433,True
level_dominant,196,global_vs_subz,0.22717942494231086,0.12393862682009936,0.369195741524662,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.17034733950238645,True
level_dominant,196,global_vs_subcenter,0.21507337699004553,0.11150529383039452,0.35677051390290276,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.15757835712662946,True
level_dominant,197,global_vs_premeal,0.26585855454818735,0.20308152017632597,0.361567504731512,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.25403134318928433,True
level_dominant,197,global_vs_subz,0.1729775928572529,0.12264495060061661,0.2448031532524524,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.17034733950238645,True
level_dominant,197,global_vs_subcenter,0.16932847406865204,0.11792359785855772,0.24177505538739438,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.15757835712662946,True
level_dominant,198,global_vs_premeal,0.3395347350194946,0.26402363165829024,0.442400638877178,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.25403134318928433,False
level_dominant,198,global_vs_subz,0.27814476544844224,0.20253438967757095,0.3765022737994018,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.17034733950238645,False
level_dominant,198,global_vs_subcenter,0.2663002891981275,0.19323494085436393,0.36054638259120614,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.15757835712662946,False
level_dominant,199,global_vs_premeal,0.36627864996192794,0.2822898275135288,0.5020117527996625,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.25403134318928433,False
level_dominant,199,global_vs_subz,0.2545265391936715,0.1750291195111028,0.3719019316694543,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.17034733950238645,False
level_dominant,199,global_vs_subcenter,0.2395964953877096,0.16422557959972742,0.3498626316723511,9.999000099990002e-05,0.00029997000299970003,1.0,CHANGES,0.15757835712662946,False
shape_only,0,global_vs_premeal,-0.002062307078605497,-0.0038943541327781097,-0.0007482635673302794,0.0004999500049995,0.0014998500149985001,0.0,NEGLIGIBLE,-1.1203017467502924e-05,False
shape_only,0,global_vs_subz,0.02270812063754418,0.003647083996804742,0.042248612379948564,0.031296870312968704,0.06259374062593741,1.0,INCONCLUSIVE,0.022069741741737644,True
shape_only,0,global_vs_subcenter,-0.001593241221265668,-0.0057632668973122865,0.0027987910627734957,0.49295070492950704,0.49295070492950704,0.25,NEGLIGIBLE,-1.359670308235639e-06,True
shape_only,1,global_vs_premeal,-0.00191697756604499,-0.003425553915005243,-0.0007370500592038967,0.0008999100089991,0.0026997300269973002,0.0,NEGLIGIBLE,-1.1203017467502924e-05,False
shape_only,1,global_vs_subz,0.010464405785506722,-0.0037443585691792655,0.026189035750985152,0.16628337166283372,0.33256674332566744,1.0,INCONCLUSIVE,0.022069741741737644,True
shape_only,1,global_vs_subcenter,0.0007708845023311216,-0.0010394310167686108,0.00262073221673057,0.42675732426757323,0.42675732426757323,0.75,NEGLIGIBLE,-1.359670308235639e-06,True
shape_only,2,global_vs_premeal,-0.0008000698602767734,-0.003922437292677717,0.0021117954297186696,0.6257374262573743,0.6257374262573743,0.25,NEGLIGIBLE,-1.1203017467502924e-05,True
shape_only,2,global_vs_subz,0.038615909985712876,0.018060850196977597,0.06067498387425974,0.0008999100089991,0.0026997300269973002,1.0,CHANGES(small),0.022069741741737644,True
shape_only,2,global_vs_subcenter,0.002358448907551679,-0.0004064973169615175,0.005339191926188958,0.11018898110188981,0.22037796220377961,1.0,NEGLIGIBLE,-1.359670308235639e-06,True
shape_only,3,global_vs_premeal,-0.0006038750253700154,-0.002468484201281276,0.0012334676929565554,0.5401459854014599,0.9701029897010299,0.25,NEGLIGIBLE,-1.1203017467502924e-05,True
shape_only,3,global_vs_subz,0.013152991920807043,-0.004119870039767039,0.031227641843937677,0.1521847815218478,0.45655434456554345,1.0,INCONCLUSIVE,0.022069741741737644,True
shape_only,3,global_vs_subcenter,0.0005988492216976558,-0.001081566577546331,0.0021699346144412887,0.48505149485051496,0.9701029897010299,0.75,NEGLIGIBLE,-1.359670308235639e-06,True
shape_only,4,global_vs_premeal,-0.0013042540636691172,-0.003116861159595261,0.0004992139938971641,0.17098290170982902,0.18818118188181182,0.0,NEGLIGIBLE,-1.1203017467502924e-05,True
shape_only,4,global_vs_subz,0.02351054287872037,0.008240384785990812,0.04028451034096708,0.005499450054994501,0.0164983501649835,1.0,CHANGES(small),0.022069741741737644,True
shape_only,4,global_vs_subcenter,0.002260442931138909,-0.0002638392592263973,0.00471543827603884,0.09409059094090591,0.18818118188181182,1.0,NEGLIGIBLE,-1.359670308235639e-06,True
shape_only,5,global_vs_premeal,-0.0020758531813757277,-0.005235745653215247,0.0005293905473821376,0.1867813218678132,0.3735626437356264,0.25,NEGLIGIBLE,-1.1203017467502924e-05,True
shape_only,5,global_vs_subz,0.026689666178549492,0.00920337920056331,0.04422265185773701,0.0064993500649935,0.0194980501949805,1.0,CHANGES(small),0.022069741741737644,True
shape_only,5,global_vs_subcenter,-0.0012626738635649424,-0.006051204146869602,0.0032130509646750675,0.6141385861413858,0.6141385861413858,0.25,NEGLIGIBLE,-1.359670308235639e-06,True
shape_only,6,global_vs_premeal,-0.0019749419198828444,-0.0048163035641428445,0.0005929982177506877,0.18998100189981001,0.37996200379962003,0.0,NEGLIGIBLE,-1.1203017467502924e-05,True
shape_only,6,global_vs_subz,0.03889821822443247,0.018348562997586956,0.06335751016036399,0.0006999300069993001,0.0020997900209979003,1.0,CHANGES(small),0.022069741741737644,True
shape_only,6,global_vs_subcenter,-0.0006729253117521592,-0.004549912619546105,0.0031863286318505324,0.7446255374462554,0.7446255374462554,0.0,NEGLIGIBLE,-1.359670308235639e-06,True
shape_only,7,global_vs_premeal,-0.0007424227893597338,-0.004234891415968052,0.0025122684774364253,0.6834316568343166,1.0,0.25,NEGLIGIBLE,-1.1203017467502924e-05,True
shape_only,7,global_vs_subz,0.022135286720740405,0.0046713491536804,0.040532156929169706,0.025297470252974703,0.07589241075892411,1.0,INCONCLUSIVE,0.022069741741737644,True
shape_only,7,global_vs_subcenter,0.0006812351189595302,-0.001915859141390369,0.002980339296727112,0.5903409659034097,1.0,0.5,NEGLIGIBLE,-1.359670308235639e-06,True
shape_only,8,global_vs_premeal,-0.0015547458080995332,-0.002538099026738924,-0.0006636759816671954,0.0005999400059994001,0.0017998200179982003,0.25,NEGLIGIBLE,-1.1203017467502924e-05,False
shape_only,8,global_vs_subz,0.027973818887447807,0.012556776474550153,0.04648624144598003,0.0011998800119988001,0.0023997600239976003,1.0,CHANGES(small),0.022069741741737644,True
shape_only,8,global_vs_subcenter,0.0005863139298444626,-0.00135630045407612,0.0025091345391905244,0.5553444655534446,0.5553444655534446,0.75,NEGLIGIBLE,-1.359670308235639e-06,True
shape_only,9,global_vs_premeal,-0.0018013759433582492,-0.004007569838368838,0.00012170374249607662,0.09669033096690331,0.19338066193380662,0.25,NEGLIGIBLE,-1.1203017467502924e-05,True
shape_only,9,global_vs_subz,0.026040608679288462,0.0068063228475806585,0.05140582636561783,0.0174982501749825,0.0524947505249475,1.0,INCONCLUSIVE,0.022069741741737644,True
shape_only,9,global_vs_subcenter,-0.0005311483980352093,-0.002337184734543194,0.0011793914344502797,0.5569443055694431,0.5569443055694431,0.5,NEGLIGIBLE,-1.359670308235639e-06,True
shape_only,10,global_vs_premeal,-0.0027343910345208823,-0.005064154317687333,-0.000897954344289988,0.006399360063993601,0.019198080191980802,0.0,NEGLIGIBLE,-1.1203017467502924e-05,False
shape_only,10,global_vs_subz,0.013035269711212473,-0.002554612917681722,0.027818510765042975,0.1044895510448955,0.208979102089791,1.0,INCONCLUSIVE,0.022069741741737644,True
shape_only,10,global_vs_subcenter,-0.0011032359634354258,-0.004704442987955927,0.0026219575714936092,0.5567443255674432,0.5567443255674432,0.5,NEGLIGIBLE,-1.359670308235639e-06,True
shape_only,11,global_vs_premeal,-0.0006426714106208007,-0.002643586468622554,0.000957998573907987,0.48685131486851313,0.7741225877412259,0.25,NEGLIGIBLE,-1.1203017467502924e-05,True
shape_only,11,global_vs_subz,0.021999594786234155,0.004571718445588103,0.0425163883519523,0.021897810218978103,0.06569343065693431,1.0,INCONCLUSIVE,0.022069741741737644,True
shape_only,11,global_vs_subcenter,0.0008189987250354124,-0.001075634575936766,0.002428344540790578,0.38706129387061294,0.7741225877412259,0.75,NEGLIGIBLE,-1.359670308235639e-06,True
shape_only,12,global_vs_premeal,-0.0004921456487485464,-0.00397851762799806,0.002567934677684377,0.7628237176282372,1.0,0.0,NEGLIGIBLE,-1.1203017467502924e-05,True
shape_only,12,global_vs_subz,0.009650158203566685,-0.007014231373163544,0.02597466214075948,0.28287171282871715,0.8486151384861514,1.0,INCONCLUSIVE,0.022069741741737644,True
shape_only,12,global_vs_subcenter,0.0002238580620933912,-0.002895912979731023,0.0031035746586649993,0.8829117088291171,1.0,0.75,NEGLIGIBLE,-1.359670308235639e-06,True
shape_only,13,global_vs_premeal,-0.0016283446274376404,-0.0026557082309300716,-0.0007766486229480548,0.0004999500049995,0.0014998500149985001,0.0,NEGLIGIBLE,-1.1203017467502924e-05,False
shape_only,13,global_vs_subz,0.02538016417324235,0.0030275337835596492,0.04942882661236083,0.0357964203579642,0.0715928407159284,1.0,INCONCLUSIVE,0.022069741741737644,True
shape_only,13,global_vs_subcenter,-0.0009632299129127224,-0.0025619748861901433,0.0007481084076897698,0.27147285271472854,0.27147285271472854,0.0,NEGLIGIBLE,-1.359670308235639e-06,True
shape_only,14,global_vs_premeal,-0.004468343611795438,-0.006469920757568521,-0.0027591425966264744,9.999000099990002e-05,0.00029997000299970003,0.0,NEGLIGIBLE,-1.1203017467502924e-05,False
shape_only,14,global_vs_subz,0.02265661771789817,0.005285731295627176,0.040202961281656714,0.018098190180981903,0.036196380361963806,1.0,CHANGES(small),0.022069741741737644,True
shape_only,14,global_vs_subcenter,-0.0023630899381482957,-0.004746607700116376,-1.680317932670777e-05,0.064993500649935,0.064993500649935,0.0,NEGLIGIBLE,-1.359670308235639e-06,False
shape_only,15,global_vs_premeal,-0.0010387387827499484,-0.001617993302596754,-0.0005438592748975876,9.999000099990002e-05,0.00029997000299970003,0.0,NEGLIGIBLE,-1.1203017467502924e-05,False
shape_only,15,global_vs_subz,0.024767328293180235,0.0039569959498876916,0.04608120330099229,0.028597140285971403,0.057194280571942806,1.0,INCONCLUSIVE,0.022069741741737644,True
shape_only,15,global_vs_subcenter,0.0006733223883121792,-0.00038287232856549293,0.0017273925905755905,0.2278772122787721,0.2278772122787721,0.75,NEGLIGIBLE,-1.359670308235639e-06,True
shape_only,16,global_vs_premeal,0.003291279349054318,-0.0039768939940738185,0.010315702756423246,0.39486051394860516,0.7897210278972103,1.0,NEGLIGIBLE,-1.1203017467502924e-05,True
shape_only,16,global_vs_subz,0.03571397792540923,0.014128973144477102,0.06141354987436008,0.000999900009999,0.0029997000299970002,1.0,CHANGES(small),0.022069741741737644,True
shape_only,16,global_vs_subcenter,0.0014416124889704465,-0.005514007902688892,0.008752781407188394,0.7052294770522948,0.7897210278972103,0.75,NEGLIGIBLE,-1.359670308235639e-06,True
shape_only,17,global_vs_premeal,-0.0020966391900843332,-0.0035561886181213515,-0.0008320514554244174,0.0011998800119988001,0.0035996400359964006,0.0,NEGLIGIBLE,-1.1203017467502924e-05,False
shape_only,17,global_vs_subz,0.020966576199213865,0.005624440728694684,0.03737231523745724,0.0160983901609839,0.0321967803219678,1.0,CHANGES(small),0.022069741741737644,True
shape_only,17,global_vs_subcenter,-0.00015191085989750726,-0.002124739814865961,0.0020327363824201258,0.8915108489151085,0.8915108489151085,0.5,NEGLIGIBLE,-1.359670308235639e-06,True
shape_only,18,global_vs_premeal,-0.001103003729710053,-0.0043583731068535655,0.0019197838243698465,0.5065493450654934,1.0,0.0,NEGLIGIBLE,-1.1203017467502924e-05,True
shape_only,18,global_vs_subz,0.015214356218258607,0.0021137784758937807,0.028555180958025873,0.029697030296970302,0.08909109089091091,1.0,INCONCLUSIVE,0.022069741741737644,True
shape_only,18,global_vs_subcenter,-0.0001691528848943168,-0.003249051055856502,0.002676159931844434,0.9121087891210878,1.0,0.5,NEGLIGIBLE,-1.359670308235639e-06,True
shape_only,19,global_vs_premeal,-0.003210346338474936,-0.006490206713217124,-0.0005198687018855749,0.033396660333966606,0.06679332066793321,0.0,NEGLIGIBLE,-1.1203017467502924e-05,False
shape_only,19,global_vs_subz,0.029977197547598193,0.009553629490535127,0.0523314315765301,0.008799120087991202,0.026397360263973605,1.0,CHANGES(small),0.022069741741737644,True
shape_only,19,global_vs_subcenter,0.0012074400499488607,-0.00489087540169661,0.00785413679296677,0.7118288171182882,0.7118288171182882,0.5,NEGLIGIBLE,-1.359670308235639e-06,True
shape_only,20,global_vs_premeal,-0.003915583140043218,-0.008132168572134751,-0.0001490217297852911,0.05959404059594041,0.11918808119188082,0.0,NEGLIGIBLE,-1.1203017467502924e-05,False
shape_only,20,global_vs_subz,0.030697921896851152,0.01601150450671611,0.045547941424847645,0.00029997000299970003,0.0008999100089991002,1.0,CHANGES(small),0.022069741741737644,True
shape_only,20,global_vs_subcenter,-0.0011021168533299998,-0.005839367138189827,0.003909976413636939,0.6839316068393161,0.6839316068393161,0.25,NEGLIGIBLE,-1.359670308235639e-06,True
shape_only,21,global_vs_premeal,-0.002578345325695483,-0.004438054246875609,-0.0011292229706127694,9.999000099990002e-05,0.00029997000299970003,0.0,NEGLIGIBLE,-1.1203017467502924e-05,False
shape_only,21,global_vs_subz,0.03146812421567807,0.014184426238009746,0.050634493807764275,0.0006999300069993001,0.0013998600139986002,1.0,CHANGES(small),0.022069741741737644,True
shape_only,21,global_vs_subcenter,0.000806994787006445,-0.000777847090857197,0.0021770709511044297,0.30926907309269075,0.30926907309269075,0.75,NEGLIGIBLE,-1.359670308235639e-06,True
shape_only,22,global_vs_premeal,-0.001998865601334852,-0.00435802938144232,-3.22105027436674e-05,0.0683931606839316,0.1367863213678632,0.0,NEGLIGIBLE,-1.1203017467502924e-05,False
shape_only,22,global_vs_subz,0.025422073942986703,0.010744925214668886,0.03988211592705954,0.0022997700229977,0.0068993100689931,1.0,CHANGES(small),0.022069741741737644,True
shape_only,22,global_vs_subcenter,0.0005278425181437959,-0.001516737280961859,0.0027030514528728847,0.6318368163183682,0.6318368163183682,0.5,NEGLIGIBLE,-1.359670308235639e-06,True
shape_only,23,global_vs_premeal,-0.004680197328284927,-0.010277836119434836,-0.000514197782286522,0.051594840515948405,0.10318968103189681,0.0,NEGLIGIBLE,-1.1203017467502924e-05,False
shape_only,23,global_vs_subz,0.01209572642657711,-0.002137958151076695,0.025975051678586734,0.1217878212178782,0.1217878212178782,1.0,INCONCLUSIVE,0.022069741741737644,True
shape_only,23,global_vs_subcenter,-0.00725997987262382,-0.01328982075809743,-0.0012864451825718424,0.0273972602739726,0.0821917808219178,0.0,NEGLIGIBLE,-1.359670308235639e-06,False
shape_only,24,global_vs_premeal,-0.0036262477751562725,-0.007703585634270331,-0.0001903521144145581,0.058994100589941006,0.14998500149985,0.0,NEGLIGIBLE,-1.1203017467502924e-05,False
shape_only,24,global_vs_subz,0.026313477191252876,0.0019398311394303385,0.054636595409307986,0.04999500049995,0.14998500149985,1.0,INCONCLUSIVE,0.022069741741737644,True
shape_only,24,global_vs_subcenter,-0.001548153853585684,-0.004753893132347761,0.0012881256494746093,0.33596640335966405,0.33596640335966405,0.25,NEGLIGIBLE,-1.359670308235639e-06,True
