model,seed,horizon,R2,RMSE
cnn_gru__coattn_ctl,9,60,0.4888172902089315,40.41918821904921
cnn_gru__coattn_ctl,10,60,0.5172608131005179,39.27858067569314
cnn_gru__coattn_ctl,11,60,0.5623384193161074,37.399751900486756
cnn_gru__coattn_ctl,12,60,0.5432989450674974,38.20458762594667
cnn_gru__coattn_ctl,13,60,0.5365361479395468,38.48641356967022
cnn_gru__coattn_ctl,14,60,0.5447932704537601,38.14203372906334
cnn_gru__concat,0,60,0.5121706600326421,39.48512047210148
cnn_gru__concat,1,60,0.5227070974434598,39.05638085973324
cnn_gru__concat,2,60,0.4420618337529326,42.22722519428487
cnn_gru__concat,3,60,0.4552117814888297,41.72663495755588
cnn_gru__concat,4,60,0.5429140562526684,38.22068286101121
cnn_gru__concat,5,60,0.4621011844476254,41.46195757657678
cnn_gru__concat,6,60,0.5443255227557088,38.16162512191855
cnn_gru__concat,7,60,0.5161353384979042,39.32434173022925
cnn_gru__concat,8,60,0.49902674224167765,40.01352209021481
cnn_gru__concat,9,60,0.5177495827865324,39.25869101060198
cnn_gru__concat,10,60,0.5496529988017906,37.937887690907516
cnn_gru__concat,11,60,0.4834835642730959,40.62950971985683
cnn_gru__concat,12,60,0.5519593181312358,37.84061914731418
cnn_gru__concat,13,60,0.4984630811082911,40.036026012682456
cnn_gru__concat,14,60,0.562617952562009,37.38780643354336
cnn_gru__concat+attnpool,0,60,0.5365072830757833,38.487612031840506
cnn_gru__concat+attnpool,1,60,0.5307252562323945,38.726932589948056
cnn_gru__concat+attnpool,2,60,0.49123729564219165,40.32339986892683
cnn_gru__concat+attnpool,3,60,0.5017000621735463,39.90661814888853
cnn_gru__concat+attnpool,4,60,0.560504256699462,37.47803785281941
cnn_gru__concat+attnpool,5,60,0.5230725029627381,39.041427620774684
cnn_gru__concat+attnpool,6,60,0.5618691493991618,37.41979692755616
cnn_gru__concat+attnpool,7,60,0.5133465002236468,39.43750525236646
cnn_gru__concat+attnpool,8,60,0.43017993261259313,42.67449385478733
cnn_gru__concat+attnpool,9,60,0.5015267399892455,39.91355784559649
cnn_gru__concat+attnpool,10,60,0.5397174295672522,38.354098019290355
cnn_gru__concat+attnpool,11,60,0.5702892557787365,37.05848111428447
cnn_gru__concat+attnpool,12,60,0.5176351474109826,39.26334867019577
cnn_gru__concat+attnpool,13,60,0.4980038530310896,40.05435114469905
cnn_gru__concat+attnpool,14,60,0.5492291589973005,37.95573593387408
cnn_gru__xattn,0,60,0.545281428490165,38.12157672178903
cnn_gru__xattn,1,60,0.501958658999903,39.896261872232294
cnn_gru__xattn,2,60,0.5147208883687084,39.38177693338597
cnn_gru__xattn,3,60,0.38015107936267556,44.508446237567
cnn_gru__xattn,4,60,0.5461641261842491,38.08455802927199
cnn_gru__xattn,5,60,0.5140674328062911,39.40828290001028
cnn_gru__xattn,6,60,0.5621958308511661,37.405843752238766
cnn_gru__xattn,7,60,0.5066776948140537,39.70679969662721
cnn_gru__xattn,8,60,0.4580864066199716,41.616402138655445
cnn_gru__xattn,9,60,0.47752299258574404,40.86326843417863
cnn_gru__xattn,10,60,0.48832725265177057,40.438557199309045
cnn_gru__xattn,11,60,0.5279410535386765,38.84164595881631
cnn_gru__xattn,12,60,0.5424644014774074,38.23947789091586
cnn_gru__xattn,13,60,0.5418962234380282,38.26321384786923
cnn_gru__xattn,14,60,0.5516636529359211,37.85310273343381
cnn_sa__coattn,0,60,0.5509967103094184,37.881247301686265
cnn_sa__coattn,1,60,0.5346307960823848,38.56544340839699
cnn_sa__coattn,2,60,0.5385131601964042,38.40423949352588
cnn_sa__coattn,3,60,0.5241701105592199,38.996476499947924
